# y-axis = download rate (KBps)   x-axis = routing	title = Abilene
#	 min 10pc	25pc	50pc	75pc	max mean
#	MPLSAvgMLU	OPTIMAL	OSPFInvCap	OSPFOptWtAvg	COPE
1	0	191.6738666	221.9421926	403.4969796	517.8386435	1188.795768	404.4718961
2	0	203.370513	230.2248318	420.8267153	530.8238933	1188.795768	426.2771566
3	0	207.1834057	232.0828038	449.4837713	553.3282769	1188.795768	441.2795465
4	0	207.1834057	232.0828038	449.4837713	553.3282769	1188.795768	441.2795465
5	3.48172	195.407665	225.0742799	388.4048458	518.4906268	1188.795987	397.9498953
